png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple,nn_center_gap_s,nn_edge_gap_s,nn_hdbscan_label,nn_start_s,nn_end_s
c0_148_auto_accept_Cluster_1_131205_1400_m1fm1_chunk_023_1p929s.png,148,auto_accept,Cluster_1,131205_1400_m1fm1_chunk_023,1.9293866666666664,1.97632,0.0461433333333334,57.72727272727273,0.1905249038815315,-98.93557268311324,0.962169349193573,0,0.7021982397961121,9.406922,8.72539,usv,m1fm1,0.11946666666666661,0.03839999999999999,2.0,1.7757866666666666,1.8909866666666664
c0_149_auto_accept_Cluster_1_131209_1000_m3fm3_chunk_123_0p385s.png,149,auto_accept,Cluster_1,131209_1000_m3fm3_chunk_123,0.3848533333333333,0.5213866666666667,0.11408,62.70053475935829,0.1835882063995706,-100.95180666443396,0.9813098907470704,0,1.0,10.328968,9.854634,noise,m3fm3,0.37333333333333335,0.24746666666666672,0.0,0.0221866666666666,0.1373866666666666
c0_150_auto_accept_Cluster_1_131205_1000_m4fm4_chunk_010_0p748s.png,150,auto_accept,Cluster_1,131205_1000_m4fm4_chunk_010,0.74752,0.83712,0.0645,65.72847682119206,0.1810778489807231,-100.84292712963712,0.9007097482681274,0,0.8755652396772763,9.269932,9.17341,noise,m4fm4,0.40746666666666687,0.2560000000000001,-1.0,1.09312,1.3064533333333332
c0_151_auto_accept_Cluster_15_131208_1000_m6fm6_chunk_208_1p951s.png,151,auto_accept,Cluster_15,131208_1000_m6fm6_chunk_208,1.95072,1.97632,0.0202500000000001,69.44444444444444,0.1834798602184462,-102.70686707325828,0.9826446175575256,0,1.0,7.451637,7.972505,usv,m6fm6,0.7018666666666666,0.6528,2.0,1.2253866666666666,1.29792
c0_152_auto_accept_Cluster_15_131205_1400_m2fm2_chunk_050_0p829s.png,152,auto_accept,Cluster_15,131205_1400_m2fm2_chunk_050,0.8285866666666667,0.8669866666666667,0.0117599999999999,71.21212121212122,0.1835337643817456,-102.31517060573182,0.9131757020950316,0,0.615311657567684,8.715134,9.890529,noise,m2fm2,0.11946666666666661,0.07253333333333334,2.0,0.7005866666666667,0.7560533333333334
c0_153_auto_accept_Cluster_15_131211_1000_m4fm2_chunk_181_1p545s.png,153,auto_accept,Cluster_15,131211_1000_m4fm2_chunk_181,1.545386666666667,1.6221866666666669,0.0578666666666667,63.57142857142857,0.1896312191996617,-102.9639578651778,0.9988711476325988,0,1.0,9.749621,9.563371,usv,m4fm2,0.12373333333333303,0.04266666666666641,2.0,1.6648533333333333,1.7501866666666666
c0_154_auto_accept_Cluster_15_131212_1000_m6fm6_chunk_027_0p022s.png,154,auto_accept,Cluster_15,131212_1000_m6fm6_chunk_027,0.0221866666666666,0.0392533333333333,0.0143,83.2089552238806,0.1848914423648012,-104.33125607028472,0.958739161491394,0,0.9147814115117212,7.7822566,8.953515,noise,m6fm6,0.057600000000000005,0.012799999999999999,2.0,0.0520533333333333,0.1245866666666666
c0_155_auto_accept_Cluster_15_131204_1400_m6fm6_chunk_269_1p968s.png,155,auto_accept,Cluster_15,131204_1400_m6fm6_chunk_269,1.9677866666666664,1.97632,0.00705,76.06382978723404,0.1934464425244861,-102.72727514168548,0.9010822176933287,0,0.9758383502560948,7.346672,8.218865,noise,m6fm6,0.12373333333333325,0.04266666666666641,2.0,1.77152,1.92512
c0_156_auto_accept_Cluster_15_131211_1800_m2fm3_chunk_156_0p325s.png,156,auto_accept,Cluster_15,131211_1800_m2fm3_chunk_156,0.32512,0.42752,0.0778166666666666,65.27777777777777,0.1841122787083714,-103.14175476239733,0.9198390245437622,0,0.9879935147882728,9.93374,9.875756,usv,m2fm3,0.1173333333333334,0.02560000000000001,2.0,0.45312,0.5341866666666667
c0_157_auto_accept_Cluster_15_131205_1400_m3fm3_chunk_023_1p959s.png,157,auto_accept,Cluster_15,131205_1400_m3fm3_chunk_023,1.9592533333333333,1.97632,0.01495,71.5909090909091,0.1947220702863394,-101.81073456335815,0.9326261878013612,0,0.6460842864879971,7.5705943,8.534478,usv,m3fm3,0.07679999999999998,0.03839999999999999,-1.0,1.86112,1.9208533333333333
c0_158_auto_accept_Cluster_15_131211_1000_m1fm4_chunk_007_0p022s.png,158,auto_accept,Cluster_15,131211_1000_m1fm4_chunk_007,0.0221866666666666,0.0477866666666666,0.01971,67.5925925925926,0.1796888641660132,-111.59480441892444,0.9341341853141784,0,0.742394999637843,7.648021,8.267942,noise,m1fm4,1.9157333333333335,1.8773333333333333,2.0,1.92512,1.97632
c0_159_auto_accept_Cluster_15_131211_1000_m3fm1_chunk_293_1p140s.png,159,auto_accept,Cluster_15,131211_1000_m3fm1_chunk_293,1.1400533333333334,1.18272,0.0156,89.28571428571429,0.1951613031193931,-106.185475624999,0.960249960422516,0,1.0,8.114999,9.566984,usv,m3fm1,1.1328,1.1050666666666669,0.0,0.0221866666666666,0.0349866666666666
c0_160_auto_accept_Cluster_15_131204_1400_m6fm6_chunk_178_1p955s.png,160,auto_accept,Cluster_15,131204_1400_m6fm6_chunk_178,1.9549866666666669,1.97632,0.0207199999999998,67.56756756756758,0.1994761568497221,-97.91932371990742,0.9980295300483704,0,0.980139612902564,7.847748,8.088036,usv,m6fm6,0.15146666666666686,0.11093333333333377,-1.0,1.78432,1.844053333333333
c0_161_auto_accept_Cluster_25_131211_1000_m4fm2_chunk_274_0p560s.png,161,auto_accept,Cluster_25,131211_1000_m4fm2_chunk_274,0.5597866666666667,0.6024533333333333,0.0117866666666666,57.85714285714286,0.2364132475178969,-99.25132228419731,0.9880282878875732,0,0.7627414243556028,8.483667,8.067253,usv,m4fm2,0.09599999999999997,0.04693333333333338,-1.0,0.6493866666666667,0.7048533333333333
c0_162_auto_accept_Cluster_25_131204_1400_m3fm3_chunk_080_0p176s.png,162,auto_accept,Cluster_25,131204_1400_m3fm3_chunk_080,0.1757866666666666,0.2269866666666666,0.02812,61.52173913043478,0.1895358295822136,-98.7518672495562,0.9722071886062622,0,0.8729069943794434,8.841666,9.000651,usv,m3fm3,0.21760000000000002,0.13653333333333342,2.0,0.36352,0.4744533333333333
c0_163_auto_accept_Cluster_25_131212_1000_m6fm6_chunk_060_1p434s.png,163,auto_accept,Cluster_25,131212_1000_m6fm6_chunk_060,1.4344533333333334,1.5069866666666667,0.0616533333333333,56.98529411764706,0.1883323347533887,-100.62897673924122,0.998534083366394,0,0.9569678085924318,9.082015,8.414547,usv,m6fm6,0.11519999999999997,0.04266666666666641,2.0,1.549653333333333,1.6221866666666669
c0_164_auto_accept_Cluster_25_131209_1000_m5fm5_chunk_205_1p908s.png,164,auto_accept,Cluster_25,131209_1000_m5fm5_chunk_205,1.9080533333333327,1.97632,0.0602800000000001,62.5,0.1850345450207598,-100.43643704356104,0.955925226211548,0,1.0,9.506167,9.721615,noise,m5fm5,0.5610666666666662,0.4266666666666661,2.0,1.2808533333333334,1.4813866666666666
c0_165_auto_accept_Cluster_25_131211_1800_m1fm4_chunk_069_0p193s.png,165,auto_accept,Cluster_25,131211_1800_m1fm4_chunk_069,0.1928533333333333,0.2525866666666667,0.041,66.12903225806451,0.1891601625606618,-102.55578950164936,0.9069457650184632,0,1.0,9.720983,9.866903,usv,m1fm4,0.10666666666666663,0.029866666666666597,2.0,0.2824533333333333,0.37632
c0_166_auto_accept_Cluster_25_131211_1800_m5fm5_chunk_118_1p234s.png,166,auto_accept,Cluster_25,131211_1800_m5fm5_chunk_118,1.23392,1.40032,0.03895,65.7766990291262,0.1804936854610701,-103.15482096923056,0.9070522785186768,0,1.0,9.770205,9.519096,noise,m5fm5,,,,,
c0_167_auto_accept_Cluster_25_131208_1000_m6fm6_chunk_044_0p022s.png,167,auto_accept,Cluster_25,131208_1000_m6fm6_chunk_044,0.0221866666666666,0.0477866666666666,0.02484,60.18518518518518,0.197208967872927,-99.9652187663278,0.997796893119812,0,1.0,8.503504,9.41301,usv,m6fm6,0.2389333333333334,0.14506666666666668,2.0,0.1928533333333333,0.3549866666666667
c0_168_auto_accept_Cluster_25_131211_1000_m4fm2_chunk_027_0p193s.png,168,auto_accept,Cluster_25,131211_1000_m4fm2_chunk_027,0.1928533333333333,0.23552,0.0142133333333333,59.285714285714285,0.1929839834252844,-102.61798438599185,0.9712095856666564,0,1.0,9.419099,9.397292,usv,m4fm2,1.5957333333333334,1.5232,2.0,1.75872,1.86112
c0_169_auto_accept_Cluster_25_131217_1400_m6fm6_chunk_015_0p052s.png,169,auto_accept,Cluster_25,131217_1400_m6fm6_chunk_015,0.0520533333333333,0.12032,0.06336,52.27272727272727,0.1876984614099897,-101.68607983323324,0.9321948289871216,0,1.0,10.29501,8.9458,noise,m6fm6,,,,,
c0_170_auto_accept_Cluster_25_131204_1800_m5fm5_chunk_134_0p022s.png,170,auto_accept,Cluster_25,131204_1800_m5fm5_chunk_134,0.0221866666666666,0.1160533333333333,0.08932,65.64516129032259,0.1838169582141511,-100.49231896064778,0.9180974960327148,0,0.9612617608145204,9.513715,9.193474,noise,m5fm5,,,,,
c0_171_auto_accept_Cluster_23_131217_1400_m1fm4_chunk_000_1p665s.png,171,auto_accept,Cluster_23,131217_1400_m1fm4_chunk_000,1.6648533333333333,1.7544533333333334,0.0570000000000001,50.82781456953642,0.1853383904024467,-101.81203706230248,0.9384730458259584,0,0.7551084547374515,9.241173,8.299502,noise,m1fm4,0.16213333333333324,0.0127999999999997,0.0,1.7672533333333331,1.97632
c0_172_auto_accept_Cluster_23_131205_1800_m6fm6_chunk_183_1p959s.png,172,auto_accept,Cluster_23,131205_1800_m6fm6_chunk_183,1.9592533333333333,1.97632,0.0136499999999999,87.5,0.1834330466121133,-103.3780658782762,0.9765516519546508,0,0.9232259901352774,7.3872967,8.775922,noise,m6fm6,0.13226666666666675,0.02986666666666693,2.0,1.7416533333333333,1.9293866666666664
c0_173_auto_accept_Cluster_23_131208_1400_m4fm4_chunk_032_0p022s.png,173,auto_accept,Cluster_23,131208_1400_m4fm4_chunk_032,0.0221866666666666,0.03072,0.0072066666666666,92.02127659574468,0.1873901521968194,-104.48554044437252,0.9782269597053528,0,0.8015574429457931,7.4023886,9.006023,noise,m4fm4,0.06826666666666664,0.0170666666666666,2.0,0.0477866666666666,0.1416533333333333
c0_174_auto_accept_Cluster_23_131209_1000_m4fm4_chunk_112_1p870s.png,174,auto_accept,Cluster_23,131209_1000_m4fm4_chunk_112,1.8696533333333327,1.97632,0.1050499999999998,65.0,0.182655225600479,-101.09800663901687,0.9593008160591124,0,0.8691765174344696,9.527205,9.637354,noise,m4fm4,,,,,
c0_175_auto_accept_Cluster_23_131211_1800_m5fm5_chunk_216_0p154s.png,175,auto_accept,Cluster_23,131211_1800_m5fm5_chunk_216,0.1544533333333333,0.26112,0.0030799999999999,56.935483870967744,0.2177670688885542,-97.57781414409403,0.9994986057281494,0,0.7033251592445084,10.023961,9.612223,usv,m5fm5,0.11306666666666665,0.03413333333333329,0.0,0.2952533333333333,0.3464533333333333
c0_176_auto_accept_Cluster_23_131218_1000_m6fm6_chunk_017_0p022s.png,176,auto_accept,Cluster_23,131218_1000_m6fm6_chunk_017,0.0221866666666666,0.0349866666666666,0.01197,74.13793103448276,0.1960969355474474,-101.83528852586603,0.9290925860404968,0,1.0,8.155332,9.719152,noise,m6fm6,0.05760000000000005,0.0213333333333334,2.0,0.05632,0.1160533333333333
c0_177_auto_accept_Cluster_23_131211_1800_m4fm2_chunk_180_1p938s.png,177,auto_accept,Cluster_23,131211_1800_m4fm2_chunk_180,1.93792,1.97632,0.03136,50.75757575757576,0.1897135073694735,-103.21257733272056,0.946868360042572,0,1.0,8.915997,8.115479,noise,m4fm2,,,,,
c0_178_auto_accept_Cluster_23_131204_1400_m2fm2_chunk_116_1p388s.png,178,auto_accept,Cluster_23,131204_1400_m2fm2_chunk_116,1.38752,1.52832,0.1335600000000001,65.26315789473685,0.1895236494087387,-97.958844742133,0.9958028197288512,0,0.9491077135950216,10.089932,9.629822,usv,m2fm2,0.1770666666666667,0.04693333333333349,-1.0,1.22112,1.3405866666666666
c0_179_auto_accept_Cluster_23_131212_1000_m1fm2_chunk_021_1p964s.png,179,auto_accept,Cluster_23,131212_1000_m1fm2_chunk_021,1.96352,1.97632,0.00665,72.84482758620689,0.1823340732663896,-105.96044012627458,0.945852518081665,0,0.6880078181538812,7.9953966,9.632367,noise,m1fm2,0.20693333333333364,0.17920000000000003,0.0,1.7416533333333333,1.78432
c0_180_auto_accept_Cluster_23_131211_1800_m1fm4_chunk_132_0p022s.png,180,auto_accept,Cluster_23,131211_1800_m1fm4_chunk_132,0.0221866666666666,0.0605866666666666,0.0241733333333333,46.21212121212121,0.1908835583961603,-103.61128059708206,0.987149178981781,0,0.9620648777424856,9.861797,9.062298,noise,m1fm4,0.43520000000000003,0.3626666666666667,2.0,0.4232533333333333,0.52992
c0_181_auto_accept_Cluster_18_131217_1400_m2fm4_chunk_186_1p955s.png,181,auto_accept,Cluster_18,131217_1400_m2fm4_chunk_186,1.9549866666666669,1.97632,0.0192399999999999,51.35135135135136,0.1830328616134559,-103.55632618939632,0.9938812255859376,0,1.0,9.568155,8.38704,noise,m2fm4,0.0661333333333336,0.021333333333334092,2.0,1.8653866666666667,1.9336533333333328
c0_182_auto_accept_Cluster_18_131217_1400_m3fm2_chunk_039_0p022s.png,182,auto_accept,Cluster_18,131217_1400_m3fm2_chunk_039,0.0221866666666666,0.0349866666666666,0.0072199999999999,87.06896551724138,0.1718855344470049,-104.44568448833915,0.9596291780471802,0,1.0,7.9973516,9.558174,noise,m3fm2,0.14933333333333337,0.025599999999999998,2.0,0.0605866666666666,0.2952533333333333
c0_183_auto_accept_Cluster_18_131217_1400_m1fm4_chunk_026_1p955s.png,183,auto_accept,Cluster_18,131217_1400_m1fm4_chunk_026,1.9549866666666669,1.97632,0.0207199999999998,74.66216216216216,0.1972179925481506,-101.71518906743144,0.9191471934318542,0,1.0,8.24317,9.485588,noise,m1fm4,0.9962666666666669,0.9557333333333337,2.0,0.93952,0.9992533333333332
c0_184_auto_accept_Cluster_18_131210_1000_m3fm2_chunk_227_1p358s.png,184,auto_accept,Cluster_18,131210_1000_m3fm2_chunk_227,1.3576533333333334,1.42592,0.0096800000000001,55.68181818181819,0.2345017527892463,-93.4825131916513,0.9754195213317872,0,0.5631601243851594,8.302589,9.8297615,noise,m3fm2,0.13440000000000007,0.05546666666666655,2.0,1.4813866666666666,1.5709866666666668
c0_185_auto_accept_Cluster_18_131211_1800_m1fm4_chunk_199_1p934s.png,185,auto_accept,Cluster_18,131211_1800_m1fm4_chunk_199,1.9336533333333328,1.97632,0.0266933333333332,60.71428571428572,0.1877968986622741,-103.8214983725803,0.9289296269416808,0,0.9938259049979103,8.191499,8.343462,usv,m1fm4,0.19413333333333305,0.11093333333333288,-1.0,1.6989866666666666,1.82272
c0_186_auto_accept_Cluster_18_131212_1000_m3fm4_chunk_101_0p022s.png,186,auto_accept,Cluster_18,131212_1000_m3fm4_chunk_101,0.0221866666666666,0.03072,0.00611,63.29787234042553,0.1955962968958872,-105.08123916411296,0.9574397206306458,0,1.0,8.2603445,9.337128,noise,m3fm4,0.1109333333333333,0.0682666666666666,2.0,0.0989866666666666,0.1757866666666666
c0_187_auto_accept_Cluster_18_131211_1800_m2fm3_chunk_070_1p127s.png,187,auto_accept,Cluster_18,131211_1800_m2fm3_chunk_070,1.1272533333333334,1.1656533333333334,0.03038,68.18181818181819,0.1864449758520946,-104.53163000773566,0.9103626608848572,0,1.0,8.862513,9.417335,noise,m2fm3,0.10666666666666691,0.03840000000000021,0.0,0.99072,1.0888533333333332
c0_188_auto_accept_Cluster_18_131211_1800_m6fm6_chunk_121_1p959s.png,188,auto_accept,Cluster_18,131211_1800_m6fm6_chunk_121,1.9592533333333333,1.97632,0.0134333333333331,52.27272727272727,0.1901087871775836,-102.7565876843295,0.9812607765197754,0,0.708526698709683,8.563096,7.916493,noise,m6fm6,,,,,
c0_189_auto_accept_Cluster_18_131211_1800_m1fm4_chunk_136_0p692s.png,189,auto_accept,Cluster_18,131211_1800_m1fm4_chunk_136,0.6920533333333333,0.7432533333333333,0.03534,45.869565217391305,0.1827729289767277,-102.79445598518024,0.9564765095710754,0,1.0,9.418176,8.413011,usv,m1fm4,1.2330666666666668,1.1818666666666666,0.0,1.92512,1.97632
c0_190_auto_accept_Cluster_18_131205_1000_m2fm2_chunk_119_1p942s.png,190,auto_accept,Cluster_18,131205_1000_m2fm2_chunk_119,1.9421866666666667,1.97632,0.0266599999999999,66.48936170212767,0.1895047939483325,-101.29903638557812,0.9211820363998412,0,0.997574687132975,9.203967,9.590807,noise,m2fm2,0.7722666666666667,0.6570666666666667,0.0,1.0888533333333332,1.28512
c0_191_auto_accept_Cluster_24_131217_1400_m3fm2_chunk_087_0p517s.png,191,auto_accept,Cluster_24,131217_1400_m3fm2_chunk_087,0.51712,0.55552,0.02842,99.24242424242424,0.1904267072774599,-100.8676206579262,0.919309675693512,0,0.6837625832465971,8.699432,9.898907,usv,m3fm2,0.17066666666666663,0.128,2.0,0.68352,0.7304533333333333
c0_192_auto_accept_Cluster_24_131208_1000_m6fm6_chunk_252_1p968s.png,192,auto_accept,Cluster_24,131208_1000_m6fm6_chunk_252,1.9677866666666664,1.97632,0.0075199999999999,84.04255319148936,0.1914568416955998,-104.00161075026892,0.9681769013404846,0,1.0,7.537897,8.763207,noise,m6fm6,0.09599999999999964,0.05119999999999947,2.0,1.83552,1.9165866666666669
c0_193_auto_accept_Cluster_24_131211_1800_m1fm4_chunk_218_1p767s.png,193,auto_accept,Cluster_24,131211_1800_m1fm4_chunk_218,1.7672533333333331,1.8184533333333333,0.0361,52.391304347826086,0.1853503777182309,-104.0703086128293,0.913193941116333,0,0.6332868494710955,9.82896,8.892359,noise,m1fm4,,,,,
c0_194_auto_accept_Cluster_24_131211_1800_m2fm3_chunk_305_1p964s.png,194,auto_accept,Cluster_24,131211_1800_m2fm3_chunk_305,1.96352,1.97632,0.0064599999999999,75.43103448275862,0.1892819349645675,-106.6878586412398,0.9252472519874572,0,1.0,7.9104395,8.822628,noise,m2fm3,,,,,
c0_195_auto_accept_Cluster_24_131211_1800_m2fm3_chunk_070_1p951s.png,195,auto_accept,Cluster_24,131211_1800_m2fm3_chunk_070,1.95072,1.97632,0.02295,67.5925925925926,0.1860005195161277,-105.1623607199048,0.932277500629425,0,1.0,8.958864,9.542032,noise,m2fm3,0.47573333333333334,0.4138666666666666,0.0,1.43872,1.5368533333333334
c0_196_auto_accept_Cluster_24_131204_1800_m2fm2_chunk_084_0p022s.png,196,auto_accept,Cluster_24,131204_1800_m2fm2_chunk_084,0.0221866666666666,0.03072,0.0075199999999999,88.82978723404256,0.2048195163563801,-100.54349251827038,0.9236180186271667,0,0.9592004203587208,7.5293036,9.331163,noise,m2fm2,1.1498666666666668,1.1178666666666666,2.0,1.1485866666666666,1.2040533333333334
c0_197_auto_accept_Cluster_24_131210_1000_m4fm1_chunk_107_0p794s.png,197,auto_accept,Cluster_24,131210_1000_m4fm1_chunk_107,0.7944533333333333,0.84992,0.0368899999999999,60.294117647058826,0.1952043135249859,-99.03900201044448,0.9930705428123474,0,1.0,8.848435,8.81503,usv,m4fm1,0.11093333333333333,0.05120000000000002,-1.0,0.90112,0.96512
c0_198_auto_accept_Cluster_24_131204_1400_m5fm5_chunk_181_0p022s.png,198,auto_accept,Cluster_24,131204_1400_m5fm5_chunk_181,0.0221866666666666,0.0349866666666666,0.0085499999999999,84.48275862068965,0.1845676701134119,-103.11745898170506,0.9628956317901612,0,1.0,7.5279803,8.603378,noise,m5fm5,0.10666666666666672,0.0682666666666667,2.0,0.1032533333333333,0.1672533333333333
c0_199_auto_accept_Cluster_24_131209_1000_m5fm5_chunk_044_1p763s.png,199,auto_accept,Cluster_24,131209_1000_m5fm5_chunk_044,1.7629866666666667,1.9592533333333333,0.1211633333333332,65.51339285714286,0.1811468212571038,-101.12134175880098,0.9514710307121276,0,1.0,10.196657,9.759564,noise,m5fm5,,,,,
c0_200_auto_accept_Cluster_24_131205_1000_m3fm3_chunk_032_0p022s.png,200,auto_accept,Cluster_24,131205_1000_m3fm3_chunk_032,0.0221866666666666,0.0349866666666666,0.0114,81.89655172413794,0.1875192207138243,-102.66409336269214,0.9838293194770812,0,0.9592004203587208,7.351307,9.275163,noise,m3fm3,0.057600000000000005,0.025599999999999998,-1.0,0.0605866666666666,0.1117866666666666
