call_id,path,cohort,wav_stem,slope
131211_1000_m6fm6_chunk_062__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_062__det2.png,m6fm6,131211_1000_m6fm6_chunk_062,-227.43244089546087
131211_1000_m6fm6_chunk_062__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_062__det3.png,m6fm6,131211_1000_m6fm6_chunk_062,-361.9703384636694
131211_1000_m6fm6_chunk_062__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_062__det4.png,m6fm6,131211_1000_m6fm6_chunk_062,-481.27789920159046
131211_1000_m6fm6_chunk_062__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_062__det5.png,m6fm6,131211_1000_m6fm6_chunk_062,-452.1705525543305
131211_1000_m6fm6_chunk_062__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_062__det6.png,m6fm6,131211_1000_m6fm6_chunk_062,400.8458672378368
131211_1000_m6fm6_chunk_062__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_062__det7.png,m6fm6,131211_1000_m6fm6_chunk_062,-288.82899631355235
131211_1000_m6fm6_chunk_062__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_062__det8.png,m6fm6,131211_1000_m6fm6_chunk_062,661.2024179452324
131211_1000_m6fm6_chunk_063__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_063__det0.png,m6fm6,131211_1000_m6fm6_chunk_063,-401.3262519878784
131211_1000_m6fm6_chunk_063__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_063__det1.png,m6fm6,131211_1000_m6fm6_chunk_063,-376.6046439192248
131211_1000_m6fm6_chunk_063__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_063__det2.png,m6fm6,131211_1000_m6fm6_chunk_063,-212.9487573526649
131211_1000_m6fm6_chunk_063__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_063__det3.png,m6fm6,131211_1000_m6fm6_chunk_063,951.2146739054184
131211_1000_m6fm6_chunk_063__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_063__det4.png,m6fm6,131211_1000_m6fm6_chunk_063,-21.89040067675842
131211_1000_m6fm6_chunk_063__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_063__det5.png,m6fm6,131211_1000_m6fm6_chunk_063,-264.1380322444144
131211_1000_m6fm6_chunk_063__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_063__det6.png,m6fm6,131211_1000_m6fm6_chunk_063,-632.3345387661542
131211_1000_m6fm6_chunk_064__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det0.png,m6fm6,131211_1000_m6fm6_chunk_064,-171.69673031561257
131211_1000_m6fm6_chunk_064__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det1.png,m6fm6,131211_1000_m6fm6_chunk_064,-355.02980641231807
131211_1000_m6fm6_chunk_064__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det10.png,m6fm6,131211_1000_m6fm6_chunk_064,-13.864349726601752
131211_1000_m6fm6_chunk_064__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det11.png,m6fm6,131211_1000_m6fm6_chunk_064,-14.685909409983571
131211_1000_m6fm6_chunk_064__det12,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det12.png,m6fm6,131211_1000_m6fm6_chunk_064,296.2828761312216
131211_1000_m6fm6_chunk_064__det13,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det13.png,m6fm6,131211_1000_m6fm6_chunk_064,-299.10852689757274
131211_1000_m6fm6_chunk_064__det14,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det14.png,m6fm6,131211_1000_m6fm6_chunk_064,-18.78948401293231
131211_1000_m6fm6_chunk_064__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det2.png,m6fm6,131211_1000_m6fm6_chunk_064,-297.70020166269774
131211_1000_m6fm6_chunk_064__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det3.png,m6fm6,131211_1000_m6fm6_chunk_064,-138.849016383874
131211_1000_m6fm6_chunk_064__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det4.png,m6fm6,131211_1000_m6fm6_chunk_064,30.822081472992974
131211_1000_m6fm6_chunk_064__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det5.png,m6fm6,131211_1000_m6fm6_chunk_064,-584.6915937462736
131211_1000_m6fm6_chunk_064__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det6.png,m6fm6,131211_1000_m6fm6_chunk_064,-108.00976165980562
131211_1000_m6fm6_chunk_064__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det7.png,m6fm6,131211_1000_m6fm6_chunk_064,355.8550701599169
131211_1000_m6fm6_chunk_064__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det8.png,m6fm6,131211_1000_m6fm6_chunk_064,-157.12340155823844
131211_1000_m6fm6_chunk_064__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_064__det9.png,m6fm6,131211_1000_m6fm6_chunk_064,-234.31318580049185
131211_1000_m6fm6_chunk_065__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det0.png,m6fm6,131211_1000_m6fm6_chunk_065,379.9259046946943
131211_1000_m6fm6_chunk_065__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det1.png,m6fm6,131211_1000_m6fm6_chunk_065,-131.49324675097196
131211_1000_m6fm6_chunk_065__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det10.png,m6fm6,131211_1000_m6fm6_chunk_065,151.82562376028528
131211_1000_m6fm6_chunk_065__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det11.png,m6fm6,131211_1000_m6fm6_chunk_065,-79.45661712563276
131211_1000_m6fm6_chunk_065__det12,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det12.png,m6fm6,131211_1000_m6fm6_chunk_065,215.21046368520027
131211_1000_m6fm6_chunk_065__det13,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det13.png,m6fm6,131211_1000_m6fm6_chunk_065,-1565.9551112699282
131211_1000_m6fm6_chunk_065__det14,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det14.png,m6fm6,131211_1000_m6fm6_chunk_065,-26.822115728488782
131211_1000_m6fm6_chunk_065__det15,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det15.png,m6fm6,131211_1000_m6fm6_chunk_065,671.8480787829517
131211_1000_m6fm6_chunk_065__det16,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det16.png,m6fm6,131211_1000_m6fm6_chunk_065,-192.47985654508264
131211_1000_m6fm6_chunk_065__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det2.png,m6fm6,131211_1000_m6fm6_chunk_065,-310.4174754575081
131211_1000_m6fm6_chunk_065__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det3.png,m6fm6,131211_1000_m6fm6_chunk_065,-23.452391448555986
131211_1000_m6fm6_chunk_065__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det4.png,m6fm6,131211_1000_m6fm6_chunk_065,-324.0573776748089
131211_1000_m6fm6_chunk_065__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det5.png,m6fm6,131211_1000_m6fm6_chunk_065,135.05501933710866
131211_1000_m6fm6_chunk_065__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det6.png,m6fm6,131211_1000_m6fm6_chunk_065,80.39255244261544
131211_1000_m6fm6_chunk_065__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det7.png,m6fm6,131211_1000_m6fm6_chunk_065,-494.04728440758805
131211_1000_m6fm6_chunk_065__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det8.png,m6fm6,131211_1000_m6fm6_chunk_065,61.10921011012123
131211_1000_m6fm6_chunk_065__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_065__det9.png,m6fm6,131211_1000_m6fm6_chunk_065,209.68695214422743
131211_1000_m6fm6_chunk_066__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_066__det0.png,m6fm6,131211_1000_m6fm6_chunk_066,6.314196726111406e-14
131211_1000_m6fm6_chunk_066__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_066__det1.png,m6fm6,131211_1000_m6fm6_chunk_066,-115.37479849808898
131211_1000_m6fm6_chunk_066__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_066__det2.png,m6fm6,131211_1000_m6fm6_chunk_066,-165.76200615993
131211_1000_m6fm6_chunk_066__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_066__det3.png,m6fm6,131211_1000_m6fm6_chunk_066,-62.07309566940203
131211_1000_m6fm6_chunk_066__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_066__det4.png,m6fm6,131211_1000_m6fm6_chunk_066,-44.91448823119621
131211_1000_m6fm6_chunk_066__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_066__det5.png,m6fm6,131211_1000_m6fm6_chunk_066,-304.70611908601
131211_1000_m6fm6_chunk_066__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_066__det6.png,m6fm6,131211_1000_m6fm6_chunk_066,-393.9189328495153
131211_1000_m6fm6_chunk_066__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_066__det7.png,m6fm6,131211_1000_m6fm6_chunk_066,476.7959313413888
131211_1000_m6fm6_chunk_067__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_067__det0.png,m6fm6,131211_1000_m6fm6_chunk_067,-99.53514828136562
131211_1000_m6fm6_chunk_070__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_070__det0.png,m6fm6,131211_1000_m6fm6_chunk_070,-288.6255956465511
131211_1000_m6fm6_chunk_070__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_070__det1.png,m6fm6,131211_1000_m6fm6_chunk_070,-452.4275353299981
131211_1000_m6fm6_chunk_070__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_070__det2.png,m6fm6,131211_1000_m6fm6_chunk_070,626.9516252594252
131211_1000_m6fm6_chunk_070__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_070__det3.png,m6fm6,131211_1000_m6fm6_chunk_070,1118.8653989598142
131211_1000_m6fm6_chunk_070__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_070__det4.png,m6fm6,131211_1000_m6fm6_chunk_070,-3920.435348939989
131211_1000_m6fm6_chunk_071__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_071__det0.png,m6fm6,131211_1000_m6fm6_chunk_071,-306.40258848906103
131211_1000_m6fm6_chunk_071__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_071__det1.png,m6fm6,131211_1000_m6fm6_chunk_071,-177.07347323320184
131211_1000_m6fm6_chunk_071__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_071__det2.png,m6fm6,131211_1000_m6fm6_chunk_071,59.8327431797108
131211_1000_m6fm6_chunk_071__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_071__det3.png,m6fm6,131211_1000_m6fm6_chunk_071,-626.2081733779845
131211_1000_m6fm6_chunk_072__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_072__det0.png,m6fm6,131211_1000_m6fm6_chunk_072,-547.1419336965555
131211_1000_m6fm6_chunk_077__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_077__det0.png,m6fm6,131211_1000_m6fm6_chunk_077,-393.0748063086437
131211_1000_m6fm6_chunk_078__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_078__det0.png,m6fm6,131211_1000_m6fm6_chunk_078,102.56069483070792
131211_1000_m6fm6_chunk_078__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_078__det1.png,m6fm6,131211_1000_m6fm6_chunk_078,-57.52126964648896
131211_1000_m6fm6_chunk_078__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_078__det2.png,m6fm6,131211_1000_m6fm6_chunk_078,-342.4076979560455
131211_1000_m6fm6_chunk_078__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_078__det3.png,m6fm6,131211_1000_m6fm6_chunk_078,287.5314564328417
131211_1000_m6fm6_chunk_083__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_083__det0.png,m6fm6,131211_1000_m6fm6_chunk_083,569.908814589663
131211_1000_m6fm6_chunk_084__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_084__det0.png,m6fm6,131211_1000_m6fm6_chunk_084,491.13290801270193
131211_1000_m6fm6_chunk_084__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_084__det1.png,m6fm6,131211_1000_m6fm6_chunk_084,1006.25219058615
131211_1000_m6fm6_chunk_084__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1000_m6fm6_chunk_084__det2.png,m6fm6,131211_1000_m6fm6_chunk_084,552.3731587561375
131211_1800_m1fm4_chunk_000__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_000__det0.png,m1fm4,131211_1800_m1fm4_chunk_000,-271.5895576423844
131211_1800_m1fm4_chunk_001__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_001__det0.png,m1fm4,131211_1800_m1fm4_chunk_001,-243.86776409257052
131211_1800_m1fm4_chunk_001__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_001__det1.png,m1fm4,131211_1800_m1fm4_chunk_001,-388.9646041349301
131211_1800_m1fm4_chunk_003__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_003__det0.png,m1fm4,131211_1800_m1fm4_chunk_003,14.813337118509269
131211_1800_m1fm4_chunk_015__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_015__det0.png,m1fm4,131211_1800_m1fm4_chunk_015,-866.610947245895
131211_1800_m1fm4_chunk_018__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_018__det0.png,m1fm4,131211_1800_m1fm4_chunk_018,-1049.1209470801234
131211_1800_m1fm4_chunk_019__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_019__det0.png,m1fm4,131211_1800_m1fm4_chunk_019,-309.1581235314128
131211_1800_m1fm4_chunk_019__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_019__det1.png,m1fm4,131211_1800_m1fm4_chunk_019,-140.49740548266522
131211_1800_m1fm4_chunk_020__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_020__det0.png,m1fm4,131211_1800_m1fm4_chunk_020,-283.6785564513588
131211_1800_m1fm4_chunk_020__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_020__det1.png,m1fm4,131211_1800_m1fm4_chunk_020,332.55926688780835
131211_1800_m1fm4_chunk_020__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_020__det2.png,m1fm4,131211_1800_m1fm4_chunk_020,-201.35553073650604
131211_1800_m1fm4_chunk_020__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_020__det3.png,m1fm4,131211_1800_m1fm4_chunk_020,-166.71193680168145
131211_1800_m1fm4_chunk_020__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_020__det4.png,m1fm4,131211_1800_m1fm4_chunk_020,744.1190241652235
131211_1800_m1fm4_chunk_020__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_020__det5.png,m1fm4,131211_1800_m1fm4_chunk_020,-239.6235684054018
131211_1800_m1fm4_chunk_020__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_020__det6.png,m1fm4,131211_1800_m1fm4_chunk_020,-251.2222081053713
131211_1800_m1fm4_chunk_021__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det0.png,m1fm4,131211_1800_m1fm4_chunk_021,589.0063045111548
131211_1800_m1fm4_chunk_021__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det1.png,m1fm4,131211_1800_m1fm4_chunk_021,-218.2221190254588
131211_1800_m1fm4_chunk_021__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det2.png,m1fm4,131211_1800_m1fm4_chunk_021,-38.56226438619976
131211_1800_m1fm4_chunk_021__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det3.png,m1fm4,131211_1800_m1fm4_chunk_021,-338.217699277876
131211_1800_m1fm4_chunk_021__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det4.png,m1fm4,131211_1800_m1fm4_chunk_021,-61.577253389571005
131211_1800_m1fm4_chunk_021__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det5.png,m1fm4,131211_1800_m1fm4_chunk_021,-360.4325431620945
131211_1800_m1fm4_chunk_021__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det6.png,m1fm4,131211_1800_m1fm4_chunk_021,-1029.3176868043429
131211_1800_m1fm4_chunk_021__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det7.png,m1fm4,131211_1800_m1fm4_chunk_021,-156.99374139575008
131211_1800_m1fm4_chunk_021__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det8.png,m1fm4,131211_1800_m1fm4_chunk_021,266.59273828943986
131211_1800_m1fm4_chunk_021__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_021__det9.png,m1fm4,131211_1800_m1fm4_chunk_021,293.53187820151464
131211_1800_m1fm4_chunk_022__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_022__det0.png,m1fm4,131211_1800_m1fm4_chunk_022,244.13283820088668
131211_1800_m1fm4_chunk_022__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_022__det1.png,m1fm4,131211_1800_m1fm4_chunk_022,-599.5900066649154
131211_1800_m1fm4_chunk_023__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_023__det0.png,m1fm4,131211_1800_m1fm4_chunk_023,167.21919291254872
131211_1800_m1fm4_chunk_024__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_024__det0.png,m1fm4,131211_1800_m1fm4_chunk_024,1494.461145790774
131211_1800_m1fm4_chunk_024__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_024__det1.png,m1fm4,131211_1800_m1fm4_chunk_024,966.3683812625392
131211_1800_m1fm4_chunk_024__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_024__det2.png,m1fm4,131211_1800_m1fm4_chunk_024,23.219004398634297
131211_1800_m1fm4_chunk_024__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_024__det3.png,m1fm4,131211_1800_m1fm4_chunk_024,475.28205130246846
131211_1800_m1fm4_chunk_024__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_024__det4.png,m1fm4,131211_1800_m1fm4_chunk_024,-81.6858466530504
131211_1800_m1fm4_chunk_024__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_024__det5.png,m1fm4,131211_1800_m1fm4_chunk_024,-234.61591545051544
131211_1800_m1fm4_chunk_024__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_024__det6.png,m1fm4,131211_1800_m1fm4_chunk_024,182.47411594187528
131211_1800_m1fm4_chunk_025__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_025__det0.png,m1fm4,131211_1800_m1fm4_chunk_025,-9.879228702551776
131211_1800_m1fm4_chunk_025__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_025__det1.png,m1fm4,131211_1800_m1fm4_chunk_025,-134.24663838943545
131211_1800_m1fm4_chunk_025__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_025__det2.png,m1fm4,131211_1800_m1fm4_chunk_025,1.3872008320840594
131211_1800_m1fm4_chunk_025__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_025__det3.png,m1fm4,131211_1800_m1fm4_chunk_025,-169.7111065084436
131211_1800_m1fm4_chunk_025__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_025__det4.png,m1fm4,131211_1800_m1fm4_chunk_025,701.6575861113679
131211_1800_m1fm4_chunk_026__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_026__det0.png,m1fm4,131211_1800_m1fm4_chunk_026,1642.6783479349144
131211_1800_m1fm4_chunk_026__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_026__det1.png,m1fm4,131211_1800_m1fm4_chunk_026,-529.9350057882674
131211_1800_m1fm4_chunk_026__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_026__det2.png,m1fm4,131211_1800_m1fm4_chunk_026,117.57123594574784
131211_1800_m1fm4_chunk_026__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_026__det3.png,m1fm4,131211_1800_m1fm4_chunk_026,-36.12765447314579
131211_1800_m1fm4_chunk_026__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_026__det4.png,m1fm4,131211_1800_m1fm4_chunk_026,-394.9658830447395
131211_1800_m1fm4_chunk_027__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_027__det0.png,m1fm4,131211_1800_m1fm4_chunk_027,-639.346731976033
131211_1800_m1fm4_chunk_028__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_028__det0.png,m1fm4,131211_1800_m1fm4_chunk_028,-177.6999648773437
131211_1800_m1fm4_chunk_029__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_029__det0.png,m1fm4,131211_1800_m1fm4_chunk_029,-135.35581927240773
131211_1800_m1fm4_chunk_029__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_029__det1.png,m1fm4,131211_1800_m1fm4_chunk_029,-288.62432525493927
131211_1800_m1fm4_chunk_029__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_029__det2.png,m1fm4,131211_1800_m1fm4_chunk_029,-135.47151488747983
131211_1800_m1fm4_chunk_029__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_029__det3.png,m1fm4,131211_1800_m1fm4_chunk_029,-20.20038784744701
131211_1800_m1fm4_chunk_030__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_030__det0.png,m1fm4,131211_1800_m1fm4_chunk_030,49.77555264664379
131211_1800_m1fm4_chunk_031__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_031__det0.png,m1fm4,131211_1800_m1fm4_chunk_031,583.5163033177369
131211_1800_m1fm4_chunk_032__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_032__det0.png,m1fm4,131211_1800_m1fm4_chunk_032,222.0692983122835
131211_1800_m1fm4_chunk_034__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131211_1800_m1fm4_chunk_034__det0.png,m1fm4,131211_1800_m1fm4_chunk_034,47.58216545112428
