stem,label,is_problem,n_events,file_min_flatness,file_mean_flatness,file_max_tonal_fraction,file_max_consec_tonal
2024-09-30_18-15-14_0002170,auto_accept,0,2,0.04535693530727144,0.4410548577014598,0.66,162
2024-09-30_18-15-17_0002171,auto_accept,0,31,0.0051121645332909875,0.4162349999684586,0.834,358
2024-09-30_18-15-34_0002172,auto_accept,0,1,0.06968142249816606,0.4155147252199244,0.6078651685393258,62
2024-09-30_18-15-41_0002173,auto_accept,0,4,0.010363937754067569,0.36658530945114565,0.85,232
2024-09-30_18-16-22_0002178,auto_accept,0,3,0.026965898831491926,0.344609998292124,0.7954545454545454,194
2024-09-30_18-16-48_0002181,auto_accept,0,11,0.005087276785681075,0.3222290643296492,0.9300911854103343,326
2024-09-30_18-18-34_0002193,auto_accept,0,5,0.016300762821525,0.39878526423566696,0.8114285714285714,148
2024-09-30_18-18-37_0002194,auto_accept,0,3,0.08212816111148906,0.45806601150569565,0.625,69
2024-09-30_18-18-45_0002195,auto_accept,0,5,0.02444544926634851,0.39003590981580083,0.6787878787878788,139
2024-09-30_18-19-05_0002196,auto_accept,0,2,0.017713902913774324,0.4000345625531676,0.844,207
2024-09-30_18-19-23_0002197,auto_accept,0,2,0.026442394791586995,0.3371715741821282,0.8186274509803921,168
2024-09-30_18-20-04_0002199,auto_accept,0,12,0.004588100938985233,0.3997043839060855,0.9389830508474576,270
2024-09-30_18-20-20_0002201,auto_accept,0,18,0.014584400844913208,0.3337109404470755,0.8181818181818182,267
2024-09-30_18-20-29_0002203,auto_accept,0,2,0.12016275985072258,0.5030416423758638,0.44571428571428573,39
2024-09-30_18-21-39_0002209,auto_accept,0,13,0.02472350470887878,0.39854397803702596,0.8148936170212766,280
2024-09-30_18-22-23_0002215,auto_accept,0,11,0.0012745273061560804,0.2656782991249501,0.7976190476190477,329
2024-09-30_18-23-03_0002221,auto_accept,0,8,0.0019496256876429968,0.28126602724068883,0.8175824175824176,203
2024-09-30_18-24-17_0002229,auto_accept,0,6,0.0011817503587429241,0.29094764982809274,0.9683257918552036,322
2024-09-30_18-24-24_0002230,auto_accept,0,5,0.007821759494707314,0.3743278655833284,0.6285714285714286,109
2024-09-30_18-25-11_0002233,auto_accept,0,7,0.006804874190743726,0.3378467988298684,0.8186274509803921,137
2024-09-30_18-25-13_0002234,auto_accept,0,3,0.026779632380477484,0.32993058118841473,0.8192307692307692,196
2024-09-30_18-25-17_0002235,auto_accept,0,6,0.015549436371209376,0.4020317187793341,0.7631578947368421,204
2024-09-30_18-26-09_0002241,auto_accept,0,20,0.015920975216355798,0.42836183327387917,0.8390625,204
2024-09-30_18-26-54_0002246,auto_accept,0,7,0.023659990441321423,0.4328848553041755,0.7454545454545455,77
2024-09-30_18-27-05_0002249,auto_accept,0,11,0.015734472827887497,0.39359635968603013,0.8540145985401459,132
2024-09-30_18-27-33_0002251,auto_accept,0,6,0.027187963514048088,0.4192098558707764,0.6885714285714286,104
2024-09-30_18-27-37_0002252,auto_accept,0,3,0.042078360308468364,0.4146032182994513,0.5892857142857143,56
2024-09-30_18-28-03_0002258,auto_accept,0,3,0.05844594170451698,0.4988430709995666,0.5962962962962963,133
2024-09-30_18-28-11_0002259,auto_accept,0,4,0.1579842241569833,0.5215131703777184,0.39568345323741005,16
2024-09-30_18-28-40_0002262,auto_accept,0,4,0.01969546309028686,0.4628376540401331,0.8127659574468085,141
2024-09-30_18-28-42_0002263,auto_accept,0,3,0.02747884938481086,0.4410659738149782,0.6285714285714286,126
2024-09-30_18-28-48_0002264,auto_accept,0,6,0.004019757569579051,0.35732953699406944,0.8181818181818182,243
2024-09-30_18-29-11_0002265,auto_accept,0,4,0.015087190437847429,0.37659219406007577,0.8216666666666667,297
2024-09-30_18-29-24_0002266,auto_accept,0,6,0.018135919890767717,0.367460715706215,0.7673076923076924,225
2024-09-30_18-29-26_0002267,auto_accept,0,6,0.02833406977575372,0.4399432238089967,0.7461538461538462,141
2024-09-30_18-30-22_0002270,auto_accept,0,5,0.07472571707842202,0.3710760168604562,0.655,68
2024-09-30_18-30-54_0002275,auto_accept,0,3,0.0011712906660234028,0.2954449492643556,0.7583333333333333,183
2024-09-30_18-31-27_0002278,auto_accept,0,4,0.002389725466734415,0.2855737469241636,0.8590604026845637,197
2024-09-30_18-32-12_0002284,auto_accept,0,3,0.011621382419049756,0.3782045012969963,0.848,281
2024-09-30_18-32-13_0002285,auto_accept,0,2,0.020485992545581286,0.3777267278093871,0.7719298245614035,356
2024-09-30_18-32-45_0002287,auto_accept,0,3,0.04733174554899042,0.4454454653951105,0.6,113
2024-09-30_18-32-50_0002288,auto_accept,0,4,0.03706851046027359,0.4243278120441162,0.7257142857142858,131
2024-09-30_18-32-51_0002289,auto_accept,0,8,0.03275453465375045,0.41028117959871546,0.7672131147540984,192
2024-09-30_18-33-52_0002294,auto_accept,0,3,0.018456166486658716,0.3638792946525837,0.8272727272727273,171
2024-09-30_18-33-57_0002295,auto_accept,0,6,0.021653149534001964,0.37651127329418516,0.8127659574468085,233
2024-09-30_18-34-01_0002296,auto_accept,0,4,0.024252576746144804,0.41358139505338376,0.7515151515151515,200
2024-09-30_18-35-40_0002299,auto_accept,0,3,0.015532020958931686,0.319073026839136,0.809375,263
2024-09-30_18-35-55_0002301,auto_accept,0,3,0.003734887496953619,0.21391767269156878,0.8382978723404255,362
2024-09-30_18-36-20_0002303,auto_accept,0,6,0.019305459405715583,0.3929921319396352,0.826027397260274,257
2024-09-30_18-36-29_0002306,auto_accept,0,10,0.016269417601361497,0.40256849675777034,0.7912280701754386,207
2024-09-30_18-36-42_0002307,auto_accept,0,10,0.006275902662269007,0.331141573966803,0.8733333333333333,211
2024-09-30_18-36-46_0002308,auto_accept,0,12,0.014240987082111013,0.36824964228773455,0.8358490566037736,220
2024-09-30_18-37-05_0002309,auto_accept,0,5,0.013025587077912456,0.32706476440778504,0.7659090909090909,187
2024-09-30_18-37-11_0002310,auto_accept,0,2,0.05615708331277129,0.44288388462861306,0.6909090909090909,78
2024-09-30_18-37-17_0002311,auto_accept,0,18,0.007208115765316897,0.3692279640150906,0.9152872444011685,326
2024-09-30_18-37-23_0002312,auto_accept,0,17,0.012203942852607794,0.3822756273412313,0.8122270742358079,200
2024-09-30_18-37-36_0002313,auto_accept,0,4,0.09031738490536735,0.45910114058434887,0.5533333333333333,143
2024-09-30_18-37-51_0002316,auto_accept,0,13,0.017614908441172427,0.3711602420058426,0.7642857142857142,184
2024-09-30_18-37-56_0002317,auto_accept,0,3,0.1603867966102194,0.5288918409865508,0.4111111111111111,23
2024-09-30_18-38-15_0002318,auto_accept,0,3,0.03317471549470354,0.40403382130574844,0.6,55
2024-09-30_18-38-24_0002322,auto_accept,0,2,0.015880673677804765,0.41283789033326734,0.7123287671232876,134
2024-09-30_18-38-33_0002324,auto_accept,0,2,0.020063744062069976,0.4050535835173564,0.73125,108
2024-09-30_18-38-52_0002326,auto_accept,0,10,0.009345783268258788,0.40849885887324716,0.832,185
2024-09-30_18-40-13_0002331,auto_accept,0,7,0.03064695359345805,0.39532423311801906,0.842,183
2024-09-30_18-41-18_0002340,auto_accept,0,4,0.034632004915308615,0.38773451530690434,0.7648648648648648,143
2024-09-30_18-41-24_0002341,auto_accept,0,11,0.019910973952617147,0.3490564248852268,0.8017543859649123,197
2024-09-30_18-41-32_0002342,auto_accept,0,1,0.0595120525990722,0.3286756497139042,0.8975609756097561,100
2024-09-30_18-41-43_0002343,auto_accept,0,5,0.009177458938043866,0.3618320995023928,0.6807692307692308,125
2024-09-30_18-41-49_0002344,auto_accept,0,11,0.004766075607232761,0.3123519983329512,0.9225352112676056,362
2024-09-30_18-45-58_0002345,auto_accept,0,6,0.05168323533650524,0.4862919433235537,0.5833333333333334,46
2024-09-30_18-46-11_0002346,auto_accept,0,9,0.015505917380785921,0.3853449383744016,0.7926829268292683,172
2024-09-30_18-46-19_0002347,auto_accept,0,12,0.011463745326722981,0.3183819776216184,0.8347978910369068,326
2024-09-30_18-47-16_0002353,auto_accept,0,4,0.0401710347933929,0.43671533878647967,0.7475,110
2024-09-30_18-47-56_0002356,auto_accept,0,1,0.4358406321876955,0.55287881480352,0.12222222222222222,2
2024-09-30_18-48-20_0002358,auto_accept,0,1,0.1295305951997791,0.48605187350539714,0.4153846153846154,28
2024-09-30_18-48-44_0002360,auto_accept,0,1,0.02210729970482287,0.39173652506552736,0.5684210526315789,55
2024-09-30_18-49-23_0002366,auto_accept,0,11,0.02748533879923483,0.3678249294804026,0.795,149
2024-09-30_18-49-31_0002367,auto_accept,0,4,0.015733964711896448,0.40325451976790866,0.6514285714285715,82
2024-09-30_18-50-22_0002372,auto_accept,0,11,0.031329019783298884,0.4492187824305134,0.746875,176
2024-09-30_18-50-53_0002374,auto_accept,0,13,0.002504429712348635,0.32079122430940077,0.8574074074074074,442
2024-09-30_18-51-17_0002375,auto_accept,0,1,0.017676401910782874,0.3068768493825689,0.7686046511627908,185
2024-09-30_18-51-51_0002377,auto_accept,0,5,0.014523162144024436,0.32767900001835776,0.844776119402985,271
2024-09-30_18-51-54_0002378,auto_accept,0,3,0.040138517333208314,0.4046247506531964,0.7289473684210527,88
2024-09-30_18-55-39_0002391,auto_accept,0,13,0.0027871168706594964,0.36463752205766886,0.8369565217391305,274
2024-09-30_18-55-56_0002393,auto_accept,0,15,0.00237046104557374,0.2985729332626668,0.912472647702407,355
2024-09-30_18-56-51_0002401,auto_accept,0,15,0.004171973957952807,0.26025914897893376,0.9737991266375546,311
2024-09-30_18-57-26_0002404,auto_accept,0,3,0.20372948686329817,0.49919590617101345,0.64,43
2024-09-30_18-58-21_0002412,auto_accept,0,8,0.009623215039237748,0.30485946228472083,0.8171428571428572,272
2024-09-30_18-58-25_0002413,auto_accept,0,3,0.033559451424162785,0.39617125077030657,0.7517899761336515,126
2024-09-30_18-59-00_0002420,auto_accept,0,18,0.002815277669893228,0.3322910037745322,0.9884615384615385,429
2024-09-30_18-59-18_0002423,auto_accept,0,2,0.02121733891592834,0.3117597520592469,0.7589743589743589,180
2024-09-30_18-59-31_0002424,auto_accept,0,6,0.006435922281118135,0.3774150457387926,0.8314814814814815,223
2024-09-30_18-59-33_0002425,auto_accept,0,4,0.018527928547014932,0.2845407041254328,0.8690476190476191,286
2024-09-30_19-00-25_0002428,auto_accept,0,9,0.00335301790904524,0.3276618947588018,0.8388888888888889,259
2024-09-30_19-00-45_0002429,auto_accept,0,6,0.00266811758370934,0.2953674771874944,0.8951219512195122,416
2024-09-30_19-00-49_0002430,auto_accept,0,9,0.0017010504573015406,0.2208974338357819,0.9045454545454545,419
2024-09-30_19-00-57_0002431,1960_problem,1,1,0.21723385661299677,0.5146114961585944,0.3258426966292135,8
2024-09-30_19-01-46_0002433,auto_accept,0,4,0.038139033442236396,0.45837297411303524,0.5565217391304348,51
2024-09-30_19-01-50_0002434,auto_accept,0,3,0.054950591512783066,0.45375081742620677,0.6633333333333333,43
2024-09-30_19-01-54_0002435,auto_accept,0,11,0.020068325110706185,0.36428784309998136,0.796,157
2024-09-30_19-02-09_0002436,auto_accept,0,6,0.013082933583278479,0.40663230196219385,0.801219512195122,167
2024-09-30_19-02-11_0002437,auto_accept,0,2,0.025655985952427053,0.34781904162611565,0.8212121212121212,108
2024-09-30_19-02-15_0002438,auto_accept,0,10,0.015505330619698962,0.32324625075817925,0.7038461538461539,121
2024-09-30_19-02-44_0002441,auto_accept,0,12,0.004527382211084909,0.3438010096432063,0.9011345218800648,351
2024-09-30_19-03-01_0002442,auto_accept,0,1,0.027540792172520347,0.3117807954154855,0.737037037037037,153
2024-09-30_19-03-20_0002444,auto_accept,0,13,0.015245533475380246,0.3757039952694864,0.7904761904761904,236
2024-09-30_19-03-40_0002446,auto_accept,0,3,0.03491151576504664,0.357133525193722,0.7161290322580646,157
2024-09-30_19-04-16_0002449,auto_accept,0,7,0.025326140333911933,0.4174920260688278,0.7837837837837838,116
2024-09-30_19-04-29_0002451,auto_accept,0,8,0.08417378795567575,0.4440113867675033,0.696551724137931,44
2024-09-30_19-04-33_0002452,auto_accept,0,5,0.02199441230903338,0.35392424830833347,0.825531914893617,140
2024-09-30_19-05-07_0002455,auto_accept,0,5,0.015469851998318606,0.34477029096311157,0.7571428571428571,168
2024-09-30_19-05-14_0002456,auto_accept,0,3,0.03914175449372321,0.33270792628417534,0.75,99
2024-09-30_19-05-58_0002461,auto_accept,0,10,0.009480504647895908,0.35517289239868804,0.84,253
2024-09-30_19-06-15_0002462,auto_accept,0,1,0.026904194144565144,0.21547438655156392,0.9449275362318841,158
2024-09-30_19-06-17_0002463,auto_accept,0,4,0.002805312800881791,0.31867373107923813,0.7714285714285715,252
2024-09-30_19-07-05_0002471,auto_accept,0,5,0.002885920288106506,0.3376106653516131,0.9007391763463569,299
2024-09-30_19-07-12_0002473,auto_accept,0,13,0.005790640259022417,0.43868582357491187,0.7482758620689656,166
2024-09-30_19-13-39_0002476,auto_accept,0,6,0.022135377584254816,0.4055599416782771,0.7612903225806451,154
2024-09-30_19-13-41_0002477,auto_accept,0,2,0.03194514308291876,0.4047634487789229,0.6743589743589744,85
2024-09-30_19-13-44_0002478,auto_accept,0,3,0.032600850180176714,0.37689067951385713,0.6884615384615385,166
2024-09-30_19-13-49_0002479,auto_accept,0,5,0.021046267383204392,0.412382701070695,0.7757575757575758,197
2024-09-30_19-13-52_0002480,auto_accept,0,2,0.08683177958217517,0.4580880308700038,0.6260869565217392,47
2024-09-30_19-14-03_0002482,auto_accept,0,9,0.08450673596981974,0.5248427497455496,0.36666666666666664,37
2024-09-30_19-14-32_0002485,auto_accept,0,9,0.026731744841184943,0.38453442963488993,0.8345454545454546,197
2024-09-30_19-14-36_0002486,auto_accept,0,5,0.03550982345790214,0.3803262446468551,0.7921760391198044,146
2024-09-30_19-14-49_0002487,auto_accept,0,10,0.02933675270680446,0.427921430991326,0.6351351351351351,104
2024-09-30_19-15-01_0002488,auto_accept,0,21,0.006818660602551109,0.40693930653930366,0.8418604651162791,263
2024-09-30_19-15-28_0002490,auto_accept,0,8,0.03003011135140542,0.397759328130131,0.7333333333333333,217
2024-09-30_19-16-06_0002492,auto_accept,0,14,0.008016988198515611,0.3879907532520694,0.8033898305084746,154
2024-09-30_19-16-14_0002494,auto_accept,0,3,0.11845074087410422,0.4857335672234802,0.528,26
2024-09-30_19-17-09_0002499,auto_accept,0,3,0.027685614376810944,0.3701970383595799,0.6962962962962963,107
2024-09-30_19-17-11_0002500,auto_accept,0,1,0.06753789969968856,0.3898156501528362,0.634090909090909,44
2024-09-30_19-17-23_0002502,auto_accept,0,4,0.02146828107011841,0.43360990385195414,0.696551724137931,74
2024-09-30_19-17-54_0002505,auto_accept,0,19,0.009168848685509663,0.3953929507068212,0.8620689655172413,268
2024-09-30_19-18-00_0002506,auto_accept,0,2,0.035758680530647194,0.47191948121149396,0.6555555555555556,72
2024-09-30_19-18-02_0002507,auto_accept,0,13,0.017403634958721482,0.3860608463963835,0.8274509803921568,232
2024-09-30_19-18-44_0002513,auto_accept,0,4,0.0181388903087842,0.4233032142524929,0.8873015873015873,312
2024-09-30_19-18-54_0002516,auto_accept,0,2,0.01745262119853492,0.3893634649405169,0.7363636363636363,136
2024-09-30_19-19-16_0002519,auto_accept,0,23,0.004839414327131848,0.3559198662983523,0.8623188405797102,522
2024-09-30_19-19-42_0002520,auto_accept,0,33,0.00767237122619589,0.3715250316044587,0.8722222222222222,420
2024-09-30_19-20-03_0002522,1960_problem,1,1,0.05566507067866898,0.5012417879686951,0.24324324324324326,9
2024-09-30_19-21-48_0002527,auto_accept,0,12,0.005054193556585068,0.3628212117923299,0.8673218673218673,291
2024-09-30_19-21-56_0002528,auto_accept,0,10,0.016810329370313095,0.39869865624380635,0.8523076923076923,165
2024-09-30_19-23-02_0002534,auto_accept,0,6,0.013726807980651559,0.45164274311142566,0.953757225433526,136
2024-09-30_19-23-05_0002535,auto_accept,0,4,0.027003028641980807,0.39212279137271777,0.7206896551724138,192
2024-09-30_19-24-17_0002544,auto_accept,0,15,0.011096640013843188,0.3859924464097569,0.8132075471698114,249
2024-09-30_19-24-48_0002548,auto_accept,0,5,0.031216743489979555,0.41001577001328177,0.7266666666666667,159
2024-09-30_19-25-03_0002550,auto_accept,0,2,0.004393286668358996,0.24411955998589263,0.7418918918918919,240
2024-09-30_19-25-12_0002553,auto_accept,0,8,0.001763261304816086,0.25288280969936866,0.8910505836575876,266
2024-09-30_19-25-35_0002554,auto_accept,0,8,0.00576973830150292,0.26629528996552504,0.8347826086956521,262
2024-09-30_19-26-19_0002557,auto_accept,0,8,0.031828881171852196,0.43328540340686283,0.7333333333333333,185
2024-09-30_19-27-15_0002566,auto_accept,0,1,0.13132334216361374,0.4947834869088064,0.40625,22
2024-09-30_19-27-25_0002568,auto_accept,0,7,0.005743439195477693,0.33460231807251667,0.9137931034482759,161
2024-09-30_19-28-07_0002577,auto_accept,0,2,0.08305818661618693,0.4621739548643047,0.5714285714285714,44
2024-09-30_19-28-14_0002578,auto_accept,0,7,0.03252803164690833,0.360052581466738,0.9755434782608695,176
2024-09-30_19-28-29_0002579,auto_accept,0,11,0.006734895776251725,0.3430781812399186,0.8516129032258064,324
2024-09-30_19-28-34_0002580,auto_accept,0,2,0.019177216231570482,0.31834687557643404,0.8263157894736842,196
2024-09-30_19-28-38_0002581,auto_accept,0,4,0.015542315710528075,0.29244190224297567,0.7148148148148148,183
2024-09-30_19-28-53_0002583,auto_accept,0,16,0.006133918755361091,0.297039553136249,0.9932546374367622,481
2024-09-30_19-29-34_0002584,auto_accept,0,1,0.015521997705362474,0.31103212981500805,0.7206349206349206,167
2024-09-30_19-30-15_0002589,auto_accept,0,14,0.0022936859404929155,0.2790176247860641,0.9176470588235294,496
2024-09-30_19-30-54_0002592,auto_accept,0,9,0.001687950694801432,0.3586823318673582,0.8407407407407408,249
2024-09-30_19-31-39_0002595,auto_accept,0,2,0.007424097783093051,0.3109752017330121,0.6986644407345576,206
2024-09-30_19-31-41_0002596,auto_accept,0,4,0.016988632573375337,0.3644630624697093,0.806060606060606,285
2024-09-30_19-32-30_0002599,auto_accept,0,4,0.014611807652313293,0.38395405165331664,0.8227360308285164,136
2024-09-30_19-32-56_0002601,auto_accept,0,4,0.0023168383277825284,0.34918415569408967,0.8744038155802861,317
2024-09-30_19-33-02_0002602,auto_accept,0,12,0.0016608722575996429,0.29048550022718816,0.9003831417624522,767
2024-09-30_19-33-20_0002603,auto_accept,0,24,0.0029728709592311735,0.3463886487921333,0.8617021276595744,426
2024-09-30_19-33-56_0002608,auto_accept,0,1,0.027208811505949757,0.35633402250954116,0.7151515151515152,76
2024-09-30_19-33-58_0002609,auto_accept,0,2,0.01935005834206054,0.41139533152062924,0.744578313253012,77
2024-09-30_19-34-03_0002610,auto_accept,0,3,0.027747041053002883,0.45781477098817075,0.6935897435897436,91
2024-09-30_19-34-20_0002611,auto_accept,0,4,0.04152326702677547,0.4250892023818597,0.6333333333333333,146
2024-09-30_19-34-52_0002617,auto_accept,0,9,0.01520057264685827,0.39640848188210015,0.9307692307692308,177
2024-09-30_19-35-23_0002622,auto_accept,0,8,0.011611406698316095,0.3776890487972919,0.8648648648648649,291
2024-09-30_19-36-18_0002626,auto_accept,0,4,0.028400620746393726,0.42412106367946734,0.692,107
2024-09-30_19-36-21_0002627,auto_accept,0,1,0.08643029543059885,0.42303900040555065,0.6454545454545455,25
2024-09-30_19-36-45_0002632,auto_accept,0,4,0.0022160430742879625,0.2964487743510203,0.8344827586206897,274
2024-09-30_19-36-47_0002633,auto_accept,0,13,0.0031766376718015835,0.3193677869623146,0.9657794676806084,375
2024-09-30_19-37-04_0002635,auto_accept,0,1,0.020545601486385838,0.3704471111109561,0.7214285714285714,135
2024-09-30_19-39-20_0002642,auto_accept,0,4,0.06564713390487335,0.43382808621375935,0.6230769230769231,93
2024-09-30_19-40-32_0002650,auto_accept,0,1,0.14228962769839348,0.4711645651290049,0.39166666666666666,20
2024-09-30_19-42-11_0002659,auto_accept,0,1,0.12426719296489702,0.478354054536738,0.4375,18
2024-09-30_19-42-19_0002660,auto_accept,0,1,0.3206614101463195,0.5271134163912192,0.2818181818181818,11
2024-09-30_19-43-29_0002661,auto_accept,0,6,0.019675316357952277,0.39704980675586876,0.6935483870967742,107
2024-09-30_19-43-31_0002662,auto_accept,0,8,0.0259749003589775,0.4328886440265049,0.7205882352941176,91
2024-09-30_19-43-46_0002663,auto_accept,0,10,0.023424833567886383,0.32842571691616296,0.7111111111111111,177
2024-09-30_19-43-49_0002664,auto_accept,0,3,0.028749323122224054,0.43740045132839517,0.8483870967741935,215
2024-09-30_19-44-17_0002666,auto_accept,0,3,0.06761333417711973,0.46890520593517065,0.5578947368421052,98
2024-09-30_19-44-35_0002670,auto_accept,0,11,0.010036170596004982,0.30499941047356344,0.827027027027027,193
2024-09-30_19-45-20_0002674,auto_accept,0,2,0.015322460779715198,0.3260711175172885,0.7536585365853659,117
2024-09-30_19-45-32_0002677,auto_accept,0,10,0.000890760870359124,0.256269136070859,0.8741542625169147,314
2024-09-30_19-55-38_0002679,auto_accept,0,6,0.006638498884409563,0.274483642040588,0.9643605870020965,223
2024-09-30_19-56-22_0002680,auto_accept,0,15,0.013782141370906041,0.396402799003471,0.813780260707635,153
2024-09-30_19-56-57_0002682,auto_accept,0,15,0.0096704430807484,0.3547259219902808,0.8768115942028986,215
2024-09-30_19-58-01_0002686,auto_accept,0,9,0.029748694213749892,0.4003015097279896,0.7536585365853659,175
2024-09-30_19-58-07_0002687,auto_accept,0,4,0.018664003392697533,0.4215694666977375,0.6744186046511628,212
2024-09-30_19-58-33_0002692,auto_accept,0,2,0.04266041347813914,0.4201145752372965,0.8054187192118226,89
2024-09-30_19-58-36_0002693,auto_accept,0,6,0.0946456043900947,0.5071879890269059,0.6862068965517242,72
2024-09-30_19-59-14_0002698,auto_accept,0,6,0.007160380434596882,0.3277634667100772,0.7833333333333333,253
2024-09-30_19-59-20_0002700,auto_accept,0,3,0.04363535756372754,0.4314144105785756,0.7923076923076923,123
2024-09-30_20-01-34_0002704,auto_accept,0,16,0.006691910822860562,0.3423521104908426,0.8767857142857143,244
2024-09-30_20-02-09_0002708,auto_accept,0,12,0.011648396213375836,0.4156269710033093,0.8392156862745098,180
2024-09-30_20-02-12_0002709,auto_accept,0,5,0.04735365328323986,0.46183114974942907,0.8033333333333333,62
2024-09-30_20-05-08_0002715,auto_accept,0,4,0.011058426643626341,0.3734836468792528,0.823404255319149,158
2024-09-30_20-05-09_0002716,auto_accept,0,12,0.011733479703481597,0.3955328353408271,0.7811320754716982,201
2024-09-30_20-05-20_0002717,auto_accept,0,5,0.02017863771628931,0.37398297408285686,0.725,173
2024-09-30_20-05-23_0002718,auto_accept,0,5,0.0055007163263287905,0.35776029776484597,0.8116279069767441,228
2024-09-30_20-05-27_0002719,auto_accept,0,13,0.01751204789927418,0.3863000533852374,0.8510204081632653,381
2024-09-30_20-05-48_0002723,auto_accept,0,17,0.007195764937614354,0.35787284716218026,0.864,350
2024-09-30_20-06-05_0002724,auto_accept,0,5,0.018811693704573265,0.37446426966311397,0.8633663366336634,215
2024-09-30_20-06-30_0002728,auto_accept,0,9,0.015987123077670286,0.32940135996394443,0.7916666666666666,213
2024-09-30_20-07-02_0002730,auto_accept,0,19,0.009563776511615704,0.36210481370080866,0.8655172413793103,299
2024-09-30_20-07-17_0002731,auto_accept,0,6,0.014746501204247506,0.43976746395913335,0.675,141
2024-09-30_20-07-21_0002732,auto_accept,0,7,0.01607032553696378,0.4399077411296376,0.7875,140
2024-09-30_20-07-29_0002733,auto_accept,0,2,0.010587591546473873,0.3438767103336272,0.8853211009174312,251
2024-09-30_20-08-01_0002738,auto_accept,0,2,0.0033657294283361843,0.2799115223073211,0.924908424908425,137
2024-09-30_20-08-09_0002739,auto_accept,0,1,0.04452449385942232,0.4081031662226041,0.6,38
2024-09-30_20-09-14_0002742,auto_accept,0,3,0.008341650361937679,0.3618978682307074,0.9573863636363636,285
2024-09-30_20-09-27_0002744,auto_accept,0,4,0.01101624379566294,0.3503277012742635,0.8473684210526315,230
2024-09-30_20-09-42_0002747,auto_accept,0,17,0.003938876974568622,0.32334983125122474,0.8451612903225807,346
2024-09-30_20-10-28_0002749,auto_accept,0,16,0.005129169092561954,0.38005250347125524,0.8568965517241379,198
2024-09-30_20-10-34_0002750,auto_accept,0,3,0.08979031618783259,0.44567269176515306,0.5777777777777777,77
2024-09-30_20-10-38_0002751,auto_accept,0,9,0.019685749829740733,0.4401876630753112,0.7419354838709677,124
2024-09-30_20-10-42_0002752,auto_accept,0,3,0.11251264242235888,0.46735939764895984,0.5947368421052631,61
2024-09-30_20-11-30_0002756,auto_accept,0,4,0.0024980030863203952,0.21707769396953663,0.8969555035128806,337
2024-09-30_20-11-32_0002757,auto_accept,0,2,0.00774699507887945,0.28150163578450527,0.7358490566037735,145
2024-09-30_20-12-32_0002762,auto_accept,0,4,0.062434205124083104,0.3818900207400991,0.7,80
2024-09-30_20-12-34_0002763,auto_accept,0,2,0.3088239232933495,0.5374398167238356,0.33043478260869563,13
2024-09-30_20-12-53_0002767,auto_accept,0,12,0.009080518191180142,0.38298341532983965,0.8285714285714286,234
2024-09-30_20-13-06_0002769,auto_accept,0,5,0.030248596303143863,0.4700007841828193,0.7884615384615384,134
2024-09-30_20-13-26_0002772,auto_accept,0,4,0.034560701388130104,0.4287262187938646,0.7984126984126985,191
2024-09-30_20-13-30_0002773,auto_accept,0,1,0.17591779424603016,0.5214667278614267,0.2909090909090909,24
2024-09-30_20-14-11_0002778,auto_accept,0,4,0.020117814815155177,0.42572095965767975,0.686,105
2024-09-30_20-14-41_0002782,auto_accept,0,1,0.024849210717533276,0.2282813211381383,0.9124579124579124,253
2024-09-30_20-14-56_0002783,auto_accept,0,2,0.022324518436080635,0.395688530590485,0.848314606741573,264
2024-09-30_20-14-59_0002784,auto_accept,0,4,0.018899430536117954,0.2751250838127821,0.9178571428571428,201
2024-09-30_20-19-32_0002790,auto_accept,0,9,0.0044643113399596025,0.3694967008052166,0.8351351351351352,311
2024-09-30_20-20-10_0002794,auto_accept,0,6,0.008061796659608428,0.3554558518092698,0.8661016949152542,445
2024-09-30_20-20-27_0002795,auto_accept,0,2,0.014972291604691509,0.38975445202198483,0.8215686274509804,176
2024-09-30_20-21-24_0002803,auto_accept,0,5,0.02059986990527874,0.4226501291314526,0.7303030303030303,230
2024-09-30_20-21-27_0002804,auto_accept,0,4,0.062136194227876786,0.4377189578134989,0.664,75
2024-09-30_20-21-50_0002806,auto_accept,0,2,0.04599569975950884,0.37531951751457704,0.7976190476190477,108
2024-09-30_20-22-08_0002808,auto_accept,0,2,0.0028917163860431774,0.19324144234628038,0.8703125,414
2024-09-30_20-22-34_0002813,auto_accept,0,2,0.00258923712497409,0.2983567729407981,0.8365079365079365,420
2024-09-30_20-22-38_0002814,auto_accept,0,2,0.0229319914074237,0.3937174128777156,0.7846715328467153,115
2024-09-30_20-22-40_0002815,auto_accept,0,2,0.01711858055585367,0.3989519427661024,0.74,205
2024-09-30_20-23-01_0002816,auto_accept,0,5,0.010786007229196145,0.41818719796917725,0.6682926829268293,191
2024-09-30_20-23-26_0002817,auto_accept,0,10,0.008290399046202879,0.3551830658328369,0.8902439024390244,203
2024-09-30_20-28-10_0002828,auto_accept,0,2,0.02195970537126368,0.3029338612476669,0.9606986899563319,146
2024-09-30_20-28-14_0002829,auto_accept,0,7,0.09065094211006627,0.47076656885269613,0.4642857142857143,39
2024-09-30_20-28-36_0002831,auto_accept,0,1,0.08736553211797578,0.41338495839765027,0.6423076923076924,100
2024-09-30_20-29-18_0002833,auto_accept,0,4,0.012324520543760686,0.30970247557781105,0.9141414141414141,331
