png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple
c1_167_manual_review_Cluster_14_131211_1000_m5fm5_chunk_045_0p022s.png,167,manual_review,Cluster_14,131211_1000_m5fm5_chunk_045,0.0221866666666666,0.1800533333333333,0.1433333333333333,48.13432835820896,0.5815861847134661,-74.2280011312099,0.9999988079071044,1,1.0,0.41346014,-3.0951402,usv,m5fm5
c1_168_manual_review_Cluster_14_131211_1000_m5fm5_chunk_045_0p218s.png,168,manual_review,Cluster_14,131211_1000_m5fm5_chunk_045,0.2184533333333333,0.4189866666666667,0.14916,51.54867256637169,0.5121761616965056,-75.88461215940562,0.9999971389770508,1,1.0,0.26759756,-3.0071635,usv,m5fm5
c1_169_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_046_1p114s.png,169,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_046,1.1144533333333333,1.3021866666666666,0.1322533333333333,49.65753424657535,0.4077291593992216,-82.0116766264821,0.9999983310699464,1,1.0,-0.043005485,-2.7707493,usv,m5fm5
c1_170_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_050_0p598s.png,170,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_050,0.5981866666666666,0.76032,0.1326466666666667,47.16748768472908,0.5381581158245314,-78.30283640668848,0.999997615814209,1,1.0,0.34910676,-3.0613544,usv,m5fm5
c1_171_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_050_0p803s.png,171,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_050,0.8029866666666666,0.9480533333333332,0.1196933333333333,47.1694354544945,0.5731823494437809,-77.19030852396716,0.9999977350234984,1,1.0,0.350944,-3.0301836,usv,m5fm5
c1_172_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_052_1p055s.png,172,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_052,1.05472,1.1997866666666666,0.1114166666666667,50.687335736086624,0.4063469825829215,-84.30129633978821,0.9999717473983764,1,1.0,-0.06647382,-2.7869146,usv,m5fm5
c1_173_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_052_1p247s.png,173,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_052,1.24672,1.4088533333333333,0.1306266666666666,48.36683937308895,0.537666630588319,-77.6949907897758,0.9999957084655762,1,1.0,0.2978353,-3.0618026,usv,m5fm5
c1_174_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_052_1p460s.png,174,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_052,1.4600533333333334,1.5965866666666666,0.1084999999999998,49.06417112299465,0.4906770358946641,-81.05252382106349,0.9999997615814208,1,1.0,0.116624415,-2.8391023,usv,m5fm5
c1_175_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_053_0p031s.png,175,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_053,0.03072,0.1629866666666666,0.10553,51.086956521739125,0.6370307917656534,-74.65385835509024,0.999991536140442,1,1.0,0.3949383,-3.0522027,usv,m5fm5
c1_176_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_054_0p846s.png,176,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_054,0.8456533333333334,1.033386666666667,0.1540533333333333,52.39635407946045,0.6704325497325405,-69.55043925607075,0.9999992847442628,1,1.0,0.47293022,-3.1359105,usv,m5fm5
c1_177_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_054_1p085s.png,177,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_054,1.0845866666666666,1.2509866666666667,0.1400833333333333,54.85436893203884,0.7092404266224955,-65.28263696981479,0.9999936819076538,1,0.9493922632343612,0.47456396,-3.106786,usv,m5fm5
c1_178_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_055_0p385s.png,178,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_055,0.3848533333333333,0.56832,0.13032,49.99999999999999,0.545997950490663,-77.3990129905975,0.9999998807907104,1,1.0,0.33820742,-3.0367036,usv,m5fm5
c1_179_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_055_1p498s.png,179,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_055,1.4984533333333334,1.6605866666666669,0.1238933333333334,51.60098522167488,0.4515249966283967,-81.58491308833196,0.9999713897705078,1,1.0,0.021979395,-2.8108995,usv,m5fm5
c1_180_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_057_0p253s.png,180,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_057,0.2525866666666667,0.3805866666666667,0.1002,49.86187845303867,0.4354782923434332,-82.47044058589553,0.9994845390319824,1,1.0,0.03086217,-2.8136532,usv,m5fm5
