png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple
noise_097_manual_review_Cluster_21_131208_1000_m1fm1_chunk_027_0p560s.png,97,manual_review,Cluster_21,131208_1000_m1fm1_chunk_027,0.5597866666666667,0.67072,0.07682,80.35714285714286,0.2685572165361133,-88.98203569049318,0.9502509236335754,-1,0.0,5.8925304,5.1086545,usv,m1fm1
noise_098_manual_review_Cluster_21_131204_1800_m1fm1_chunk_013_0p500s.png,98,manual_review,Cluster_21,131204_1800_m1fm1_chunk_013,0.5000533333333333,0.6024533333333333,0.0542033333333333,58.333333333333336,0.2317198831844593,-92.92646856941202,0.993962585926056,-1,0.0,2.8532338,2.7857094,usv,m1fm1
noise_099_manual_review_Cluster_21_131208_1000_m2fm2_chunk_132_1p840s.png,99,manual_review,Cluster_21,131208_1000_m2fm2_chunk_132,1.839786666666667,1.97632,0.1196600000000001,76.00635143143091,0.2739699713113077,-88.87684154432148,0.9998767375946044,-1,0.0,7.37935,2.052999,usv,m2fm2
noise_100_manual_review_Cluster_21_131204_1400_m6fm6_chunk_247_0p931s.png,100,manual_review,Cluster_21,131204_1400_m6fm6_chunk_247,0.9309866666666666,0.9736533333333334,0.00728,74.28571428571428,0.2532877651627649,-92.8730143296884,0.8919098973274231,-1,0.0,3.285823,5.4007707,usv,m6fm6
noise_101_auto_accept_Cluster_2_131204_1800_m4fm4_chunk_076_0p492s.png,101,auto_accept,Cluster_2,131204_1800_m4fm4_chunk_076,0.49152,0.73472,0.2041866666666666,78.45861959711532,0.3769426602306891,-82.30729431800131,0.9999104738235474,-1,0.0,7.6696115,0.061819244,usv,m4fm4
noise_102_auto_accept_Cluster_2_131208_1000_m5fm5_chunk_164_0p474s.png,102,auto_accept,Cluster_2,131208_1000_m5fm5_chunk_164,0.4744533333333333,0.6536533333333333,0.1114699999999999,69.1588785046729,0.2459583847829731,-90.967578987305,0.9997085928916932,-1,0.0,9.845834,3.0585907,usv,m5fm5
noise_103_auto_accept_Cluster_2_131217_1400_m5fm5_chunk_156_1p187s.png,103,auto_accept,Cluster_2,131217_1400_m5fm5_chunk_156,1.1869866666666666,1.332053333333333,0.12606,62.5,0.4406932028566692,-79.42165250350841,0.9998477697372437,-1,0.0,10.319643,-1.3538235,usv,m5fm5
noise_104_auto_accept_Cluster_2_131217_1400_m2fm4_chunk_152_0p581s.png,104,auto_accept,Cluster_2,131217_1400_m2fm4_chunk_152,0.58112,0.8072533333333334,0.1999999999999999,61.958132000468325,0.5023299229052038,-79.49948363564829,0.999935269355774,-1,0.0,8.807344,-0.41964883,usv,m2fm4
noise_105_auto_accept_Cluster_2_131217_1400_m3fm2_chunk_134_1p358s.png,105,auto_accept,Cluster_2,131217_1400_m3fm2_chunk_134,1.3576533333333334,1.5325866666666668,0.0998733333333334,73.6729084122515,0.3880379721560333,-84.34758537864296,1.0,-1,0.0,9.459432,0.44760087,usv,m3fm2
noise_106_auto_accept_Cluster_2_131208_1000_m2fm2_chunk_020_0p278s.png,106,auto_accept,Cluster_2,131208_1000_m2fm2_chunk_020,0.2781866666666667,0.4957866666666666,0.18642,79.00100437777999,0.2887567712956626,-87.86854208247003,0.9998507499694824,-1,0.0,7.559759,0.795795,usv,m2fm2
